Year,Region,Average_Temperature_C,Total_Precipitation_mm,CO2_Emissions_MT,Crop_Yield_MT_per_HA,Extreme_Weather_Events,Irrigation_Access_%,Pesticide_Use_KG_per_HA,Fertilizer_Use_KG_per_HA,Soil_Health_Index,Economic_Impact_Million_USD,Decade,Total_Chemical_Use_KG_per_HA,Yield_per_Chemical_Input,Has_Adaptation,High_Extreme_Weather_Risk,Country_Australia,Country_Brazil,Country_Canada,Country_China,Country_France,Country_India,Country_Nigeria,Country_Russia,Country_USA,Crop_Type_Coffee,Crop_Type_Corn,Crop_Type_Cotton,Crop_Type_Fruits,Crop_Type_Rice,Crop_Type_Soybeans,Crop_Type_Sugarcane,Crop_Type_Vegetables,Crop_Type_Wheat,Adaptation_Strategies_Drought-resistant Crops,Adaptation_Strategies_No Adaptation,Adaptation_Strategies_Organic Farming,Adaptation_Strategies_Water Management,Temperature_Category_Medium,Temperature_Category_High
1995,21,-0.1640708573835489,0.2789847261792682,-0.14397589294042656,4.97,4,-0.792639697393246,-0.7857521207014407,-0.715917818233296,-1.1265868593103903,1439.17,1990,-0.999391415843416,1.3069145232322832,1,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
2023,10,0.575482435640311,0.11213514796918565,0.807241506043959,1.386,1,0.5087799790077157,-0.3316532896452568,-0.6169961733513818,-0.08770929347290256,563.53,2020,-0.7046377741707991,-0.2760878090019163,1,0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
2003,5,-1.4356141371344777,-1.5063219102071221,0.9457909191151241,0.954,5,0.47491690049698704,0.8995204407563123,1.4004480771980816,1.4156426082823934,432.97,2000,1.665907437412797,-0.6134517360609711,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
2009,12,-0.7754232847535085,-0.9985679968588452,0.2355796420276391,1.926,4,0.9663163466129029,1.1389920127570659,-0.2418602172322913,0.7689437994245492,366.87,2000,0.29915169768244493,-0.34088536578920864,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1994,31,0.053085710968976,-0.7473929822039677,-1.2430569512528622,1.68,10,1.0205742337721386,0.7566656413207042,1.102289879948368,1.371076840443798,513.45,1990,1.3332926591771364,-0.4918406907159873,1,1,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
2004,27,-0.6097214856090116,1.6883797970353853,1.1623471445877014,0.981,4,0.5003142093800335,1.319803401414695,-0.770603375439143,-1.7108935931942009,312.08,2000,-0.09385315788104451,-0.5034651125991635,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
2012,21,1.6028335903361917,-0.707317281265413,1.0820117706220678,2.403,7,-0.6448735366191568,1.0085593697941193,-0.7166144495352814,0.9392840676076262,1171.82,2010,-0.1864721365807206,-0.1270266369285232,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True
2017,11,0.7926390039928357,-0.6284826879126333,0.26585094236251566,1.368,3,-0.1326944741443847,-1.5600665408306786,0.9350983674718928,-0.1060307758065477,190.3,2010,0.13268785758708093,-0.43882241817210793,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2017,24,-1.226306601373008,1.5772461266707514,-1.5609056047690644,1.86,1,1.5897048373785914,-1.631839000450501,-0.8587272351402849,-0.7997712284940214,324.18,2010,-1.511299014332165,0.49444974106261597,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
1996,8,-0.23471215070304485,-0.4414337638482141,0.3718004935345831,2.898,5,1.4292400221629789,0.9395473893904439,0.6195243876725469,1.42207988585908,338.18,1990,0.9825295675476209,-0.26171696810433986,0,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
2002,0,0.9356658200965068,-1.2150215037259795,-0.5188743047800498,0.82,9,0.060094188740559835,1.6200055161706832,-0.6434681628268236,0.5961276552504385,124.51,2000,0.15646840617213345,-0.563461031859737,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
2023,11,-1.0265923276672722,1.4519008624209013,0.7443703438099849,2.385,9,1.6347273394894466,0.8726057683988788,-0.41392814882266327,-1.7262440243386064,1133.96,2020,0.023797977223948844,-0.186167614077218,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1994,29,-0.4422754569998358,0.03258003674460305,1.1064616670463912,1.935,7,-1.1393514444178665,0.8933093625199813,-1.4097625950106667,0.21583310302775524,413.99,1990,-0.8614016536591017,-0.020830017285772943,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False
2009,9,-0.19023429935373254,-0.3596177172328015,-0.68536645662187,2.58,10,1.641269070565383,0.6255428785537211,-0.8521092377714244,-0.08968999426572899,579.99,2000,-0.4818515821634705,0.023851744648903786,0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
2008,17,-0.5364638480924971,-0.9736107485062241,-0.6003739595277939,1.34,10,-0.43938621929268934,1.6358782716635283,1.6063026269347411,-0.5031612847682563,537.15,2000,2.1846988789130077,-0.5812441148115802,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
1995,20,1.3568972358164648,0.31658830545422323,0.4137146016905658,3.078,2,-1.3105908755232563,1.6641731836290354,0.15452299359735097,0.2856528059748884,318.72,1990,0.8933525103536755,-0.217507537650865,1,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
2023,27,-1.5969553626172772,-0.706397999842768,1.4336245668194783,0.8280000000000001,7,1.2814738613888896,-1.1459946584086262,1.6115273616996306,0.08758272669224067,300.27,2020,0.9280846273660539,-0.6050471995882986,1,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2013,18,1.4894586751320624,-0.09841756598232142,0.5930138421356028,1.737,7,-0.9330945116707005,-0.05077452940229799,-1.6445273437797168,1.022473500906338,236.78,2010,-1.5003474459048385,0.3974236696848774,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
2020,24,1.2147425344451335,0.044431313463568003,-1.6330910132599235,2.02,4,0.06586630439579763,-0.4413823384871007,0.05107324525253219,1.256196194459862,700.47,2020,-0.1542432352088739,-0.2332684513268979,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
2021,19,0.15076256099099516,1.4413042806166279,-0.9985579870096296,3.53,3,0.5711188280842846,0.8539725336898863,-0.9148060549501026,-1.6772216797161508,1547.39,2020,-0.43460338694843326,0.2811333066327888,1,0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False
2016,5,0.019945351140076704,0.05735094426830955,-1.0754005186289313,4.77,1,-1.4687468444767735,1.3232540004348792,0.41506310053985773,-0.17386977796085443,1045.25,2010,0.9728296069405602,0.05318180215276652,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2000,17,-0.3541918690335506,0.163453412252251,-0.6353023829911129,3.03,4,-0.05419370123314965,0.2853138151636012,1.22977340821168,-1.2483999580692187,399.36,2000,1.2341027394210644,-0.2752421962051676,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
2014,8,0.5405978463467328,-0.1927060254130808,-0.7913160077939374,2.51,1,-0.13923620522032074,-0.7940335583498819,1.688156804918015,-0.1451496164648706,584.17,2010,1.1565030545645791,-0.3473274195440716,0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
2021,27,1.2496271237387115,0.3727141631232839,0.5184998720805224,3.474,10,0.932068460391825,-1.199824003123493,-1.6034260969625833,0.9972195657978007,1622.98,2020,-1.9844067703926713,4.61300098778236,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
1999,32,-0.23994483909708164,-1.3221302121860592,1.2415182377712244,3.006,5,-0.4282267956925629,0.19076740201056586,-1.5856619987619578,0.7387381123339447,632.44,1990,-1.337951331225339,0.9133573120219824,0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2000,21,0.08099338240383881,-1.358379714770902,0.8491556141999416,2.889,1,0.9667011543232523,1.5102764673288396,-0.6695918366512729,0.25346641809145787,506.97,2000,0.08324934868657878,-0.08454219728439323,1,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
1991,2,-1.0780470968753002,-1.6057906446817058,-0.25923969036937905,2.2230000000000003,6,-1.1247287514245972,0.3909021451812246,-0.4195011992385459,0.7402236379285646,642.27,1990,-0.1996140186935125,-0.16985561821228543,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2004,22,-0.39518126145350496,-0.03668906072389675,1.6129238072645158,4.4190000000000005,10,-0.5148085305211307,-0.6760230718595969,1.4568752126588915,-1.6544436205986466,987.44,2000,1.002242390716808,-0.012099821395137463,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2005,10,-0.3515755248365321,-0.7953446888446436,1.0470833471587486,2.0160000000000005,9,1.4935029097912937,1.2494111814029465,-0.8461878717045493,1.689969668088861,961.34,2000,-0.19366888154724915,-0.22491057186739133,0,1,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2020,8,-0.008834435027125394,-0.9584177595887249,-0.21150417830284315,2.97,2,1.221059050864067,1.0499665580363247,-0.600625337754727,1.6265872427184136,1355.09,2020,-0.06350166823959671,-0.02228657748163063,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
2003,5,0.29030091816530845,-0.8576446393117395,-0.783166042319163,2.49,6,-1.0773974030516469,-0.5379991110522462,-1.0778177796146655,1.7137380776027789,767.49,2000,-1.2121647452886173,0.4759412549507741,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
1999,8,-1.192294126811769,-0.08943593802864037,-1.676169402198017,1.94,3,-1.2297812563499262,0.885718044675577,-1.4661897304714768,1.065553743150314,958.32,1990,-0.9155336918856013,0.008568292347817641,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2012,2,1.5592278537192188,-1.2689485396138485,-0.9741080905853066,2.81,3,-0.9573373974226994,-0.006606861943945703,1.1914586866024879,-0.9493141383524205,856.47,2010,1.0673259973706346,-0.2880713024675294,0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
2022,25,0.6190881722572839,0.9854152313162322,-1.1848429121473305,1.53,2,-1.15666779138358,-0.35649760259057994,-1.6062126221705246,0.4223211606799156,417.33,2020,-1.6045437969419738,0.4029703807865171,1,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2010,27,-0.520765782910387,-1.0404325697549794,-1.1964857199684371,1.77,2,0.04085380322310032,-0.32061137278066876,-0.4466698200159731,0.72487320678416,651.37,2010,-0.5466222868622306,-0.19870322178909477,1,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
2007,25,-1.4042180067702574,1.3149651986125668,-0.4373746500323055,0.92,4,-1.2243939484050375,1.294959088469372,-0.047500083978389375,0.8620367366873934,393.71,2000,0.544466830454559,-0.568693463495218,1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
1998,1,0.9897369335015532,-1.1940892172779123,-0.7808374807549417,1.71,7,-0.4559329508377045,1.293578848861299,-0.29968061529707235,0.7758762521994412,622.3,1990,0.31730001107629985,-0.3887236960485044,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True
1994,8,1.5478903621988063,1.1715076057922231,-1.259356882202411,3.08,3,-0.8792214322218139,-1.0576593234919218,-1.241177819930221,-1.4821226516227428,447.08,1990,-1.5945309343798466,1.5356867756222874,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
2005,10,-0.6986771883076361,0.2921900795883455,1.0517404702871915,2.07,4,1.546606373819482,-0.7602176879520809,-0.9388398348685959,-1.5801673408676533,386.19,2000,-1.1880712947484988,0.2487420735306656,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
2009,31,0.0731443498127834,0.5874657570863319,-0.4222389998648674,2.7,3,0.3429278558472145,1.373632746129562,-1.4292682714662555,0.9323516148327334,354.28,2000,-0.6611444024165594,0.1454026448392743,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False
1992,10,-0.9699048700652075,-0.3488844854873239,0.7688202402343083,0.783,4,-0.9700360518642228,0.019617690609450875,-0.7598055902583707,-0.47741217446151224,102.68,1990,-0.6736604806192182,-0.48527323641629927,1,0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2009,9,-1.0571163432991533,-0.7826113988688165,0.5406212069406245,1.161,9,1.0255767340066784,-0.8023149959983229,0.3777933258836435,0.078174397926315,572.05,2000,-0.024388923856287666,-0.46761630162022527,0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
2020,21,-0.6742579758021314,1.0520134435702904,0.7210847281677724,0.927,0,0.9967161557304892,0.8663946901625479,1.3913918702722723,0.8823389198138646,227.31,2020,1.6427526927378775,-0.6164460851572601,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2015,27,-1.5420121344798914,0.22443655419501732,0.13195865241979288,0.936,0,0.4964661322765418,-1.2294991546970735,1.410897546727861,1.470111880085122,431.98,2010,0.7099919646847231,-0.5753700380191865,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1996,21,0.8815947066914607,0.14624794238247488,-0.020562130036699624,3.258,8,-0.9742689366780638,1.284607291408821,1.053525688809396,0.486693936446776,1144.39,1990,1.528856381093681,-0.27833487224530057,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
2014,3,1.1720089125604998,1.2852500477616613,1.4767029557575717,1.449,10,1.0729080823796284,-1.6311488806464642,1.1158741903370817,-0.5497077533996787,453.7,2010,0.2628550708947338,-0.4368797141899797,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2007,0,-0.9611837227418129,-0.9967418567354828,-0.25807540958726843,0.97,5,0.7943073000868149,-0.46139581280416647,1.2823690715115712,1.377514118020484,483.16,2000,0.9427910192541785,-0.5816794641645643,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
2006,19,-1.0658374906225478,0.8912758445486043,-0.7144734761746357,1.84,1,1.2326032821745427,0.22044255358414627,0.6351985919672161,-0.7126203936096565,332.71,2000,0.670566318346347,-0.4065848422172712,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2018,29,-0.0742430399525847,0.1517387854744899,0.5126784681699691,3.0330000000000004,3,-0.46439872046538666,0.7263003699430868,0.8713566033402368,0.5094719955642801,756.0,2010,1.11207097694514,-0.25815470896459386,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
2002,14,-0.0036017466330887614,-0.599289291382688,-0.5887311517066877,2.62,6,-0.8726797011458776,-1.6525425945716035,-0.16766898357085577,-1.4865792284066024,841.33,2000,-0.899888594132278,0.26188565100119726,1,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
2013,29,1.462423118429539,-0.9399451720823297,0.06443036705737648,1.098,2,-1.3209806837026843,-0.19915028727019998,0.5105015889118453,-1.4519169645321393,547.88,2010,0.3683030297521347,-0.5207557588368392,1,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
2001,24,0.017329006943058233,-1.575938843889596,1.5046456945282272,3.213,10,0.9351469220746185,1.2432001031666156,0.1437252084165788,-1.219184621375028,947.11,2000,0.6927823571560667,-0.15794368264505268,1,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
2010,25,1.239161746950638,0.07048176134582128,-0.6958449836608657,3.19,7,0.7415886437689756,-0.21019220413478804,1.4304032231834498,-1.5123283387133466,926.59,2010,1.1896706618016253,-0.24417930492895681,1,1,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
2005,27,-0.8556578401287386,1.150997691889696,0.6093137730851518,1.8,5,0.7527480673691024,1.6165549171504996,0.5951422921030609,0.6540631534406132,564.63,2000,1.2675832486131768,-0.46876915608394293,1,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
2015,11,-0.9245549039835558,0.310687512538596,1.28925374983776,1.251,1,0.05817015018881372,0.2273437516245139,0.4244676231166593,-0.9131663488833371,602.23,2010,0.48438965508179627,-0.49993727991948494,1,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2002,21,0.9705504093900853,1.6905289279288664,0.9935264311816601,0.945,4,-0.374353716243676,-1.1687686119418392,1.5867969504791521,-0.28379867196272385,177.42,2000,0.8955428240391411,-0.5835754763914545,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
2021,3,-0.17540834890396176,-1.1987974288884866,-1.1033432573995865,3.28,2,1.5369861810607521,-0.32751257082103613,0.19910739692441096,1.015045872933239,1047.49,2020,0.030368918280345013,0.02163719687922456,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
2023,2,-0.7867607762739214,-1.555913416142246,-1.429341876390563,0.8370000000000001,5,1.525826757460626,-1.4848434821906724,1.2593802385460555,-0.9681307958842719,254.47,2020,0.45810589085621245,-0.5796940803998317,1,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2000,12,0.23448557529558314,-1.133826593206949,1.4021889857024912,3.717,3,-0.11306928091657581,1.5530638951791182,1.5150439263746651,0.7679534490281354,1162.0,2000,2.0651703320776154,-0.27734010258140457,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
2022,4,-1.2699123379899808,0.9653649581250274,-0.414089034390093,1.09,1,0.20516669554220443,-1.5207297120005836,0.8574239773005309,0.7649823978388957,308.48,2020,0.08074613304604705,-0.495929546929848,1,0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2007,11,1.1336358643375635,1.0274164541535704,-1.180185789018888,2.98,5,-1.130116059369486,1.3895055016224076,-1.3383578865571724,-1.6390931894542413,1192.73,2000,-0.5722802471776811,0.1884938499738314,1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
2020,32,0.720253481208661,-0.860390060857747,-0.6457809100301085,2.32,2,-1.7157933945209538,-0.235726636884148,0.9608737256453496,-0.3917468651717669,545.06,2020,0.7563014540345607,-0.32996486340561076,1,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
1990,18,0.9940975071632506,1.300492727566871,-0.8856227511448985,1.19,0,1.0963813527109292,1.4088288561354363,-1.6236284047201575,-0.5284152198767941,346.0,1990,-0.8197856936352609,-0.312040807136247,1,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2000,5,0.4978642244620992,0.4661330320191087,0.15524426806200542,1.2240000000000002,10,-1.3917853024069353,1.228017467477807,-0.6204793298613085,1.450800047355064,300.51,2000,-0.0006083752712360442,-0.4555052689627562,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
2014,24,-1.1050826535778233,-1.7264773882086923,0.20647262247487333,1.1880000000000002,6,1.5319836808262128,1.4260818512363551,1.2245486734467899,1.6681819593677698,220.81,2010,1.746636141819946,-0.5842853508767157,0,1,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
1998,6,1.0054349986836635,-1.4015735189132932,-0.4059390689153185,2.16,8,-1.6199762746440052,-0.927916800333012,0.301512198316252,0.39607687517496476,1055.0,1990,-0.14986260783794328,-0.19885386248342887,1,1,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
1999,21,0.5074574865178332,-0.527709567635648,-1.2151142124822072,2.81,3,0.36717074159921387,-1.1956832842992726,-1.3087510562227964,-0.21496931941200376,896.18,1990,-1.7178143046760366,1.7451063297600107,1,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
1993,19,-1.535035216621176,0.5499367141429427,0.4020717938694593,0.963,1,0.5826630593947603,-0.5186757565392169,-1.5372461232739787,-0.9126711736851306,173.31,1990,-1.616121169279433,-0.01118628043701843,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
2014,11,-1.4827083326808084,-1.250078425005769,1.2531610455923308,0.927,0,-0.06304427857118118,-0.16671465648047262,-1.2248069843335663,-1.1562973712027875,416.79,2010,-1.1758681185009063,-0.3049569355444974,1,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
2017,24,1.5731816894366504,0.7849746130138212,0.5324712414658501,3.519,6,-0.6668075761090607,-1.1280515435036707,1.1520990180403174,-0.8596874274770223,778.6,2010,0.5235023994651054,-0.06398827156696214,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
2016,26,-1.1739797174326405,0.275270332322905,-0.947329632596762,1.55,9,-0.9842739371471427,-1.0210829738779739,0.5874793477812225,-0.8205685868186995,690.74,2010,0.0647881333376568,-0.3882127939884765,0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1992,31,-0.5818138141741489,-1.3567274927545265,0.5615782610186159,1.4580000000000002,7,1.3403494410723158,0.7124979738623519,-1.5417742267368832,-1.3855634879724519,548.02,1990,-1.0619718068567103,-0.11409437609509031,0,1,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2011,11,0.19436829760796803,1.0284226946297088,1.6955877427943702,3.0330000000000004,0,-1.3340641458545568,-0.042493091753856876,0.9817726647049088,1.5488447365999747,1007.3,2010,0.8626881187571616,-0.22025292239868297,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
2008,22,0.4943757655327415,1.2764920288026775,1.611759526482405,3.051,3,0.22325265792861634,-1.1349527415440384,0.12421953196098999,-1.454392840523172,1080.83,2000,-0.40300028948671957,0.12736723594921134,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
1996,25,-1.0527557696374559,-0.061447545525675905,-0.9426725094683193,1.35,10,-0.5082667994451944,1.0941342254946769,0.8476711390727364,1.690464843287068,417.51,1990,1.2575703860510499,-0.537399565329141,1,1,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
2014,29,-0.3201793944723117,-0.47533537198873343,-0.45018173863552235,4.05,1,1.5408342581642442,0.6897240203291392,1.0155592828511963,0.246038790118359,897.76,2010,1.2250285827241365,-0.1153059659908874,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
1999,22,1.5426576738047693,-0.36838815891371296,0.29379368113317067,0.963,7,1.4488652153907877,-0.4020455096570057,-0.7681651658821944,-0.3273740894049065,219.95,1990,-0.8723532220864283,-0.38221697325660775,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
2010,12,0.4010594891724195,-1.3684048513665044,0.28680799644050703,2.466,9,0.6303792154780596,-1.6194168439778396,-0.13597225933052395,-0.3551039005044773,597.54,2010,-0.856395222378038,0.1749528135107971,1,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
2000,23,-1.0571163432991533,-0.11347390495861671,1.1949470064867993,1.4580000000000002,1,-1.0439191322512673,0.5309964654006855,-0.9653118243440376,1.1967751706750676,307.64,2000,-0.6264122854041809,-0.27418447142464714,0,0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
2001,4,0.5022247981237966,1.6032096154995112,-1.6982907370581188,1.49,9,-1.725028779569334,1.2749456141523063,0.025994518381061007,0.6733749861706713,419.77,2000,0.6014149862766572,-0.46462724532894467,1,1,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
2008,28,-0.36378513108928456,0.0027282359524928583,0.06210180549315507,4.356,9,-1.6965530090034942,0.5254755069683916,0.5251308462535369,-0.35857012689192364,1661.16,2000,0.7099919646847231,0.046621547245602246,0,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
2002,11,0.7996159218515515,-1.422319464532446,1.1600185830234802,1.341,1,-1.015058553975078,-1.3585515580519465,1.4276166979755083,1.4884333624187664,178.88,2000,0.666498592930483,-0.498190311675809,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True
2003,21,0.840605314271506,-1.1040120605806218,-0.7598804266769502,1.15,3,-0.8826847016149565,0.4116057393023273,-0.7500527520305763,-0.43284640662291657,220.6,2000,-0.4871709153996006,-0.40164471085988074,1,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
2022,18,1.2365454027536198,0.036766494034216335,1.5698454183264223,1.449,2,-0.17156005288965287,0.8546626534939235,-0.3588942759658237,-0.5561450309763645,454.1,2020,0.06510103529272343,-0.4115439445840112,1,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
2012,32,0.2379740342249409,1.4129680518996897,-1.2092928085716539,3.41,6,-1.1516652911490406,1.6082734795020583,-0.35192796294597073,1.20964972582844,628.16,2010,0.4130480093266405,-0.058645070475579604,0,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
2017,29,-0.9986846562324094,0.37287565850834303,1.3439749465969597,1.431,4,-1.055463363561743,1.5689366506719633,-1.3195488414035685,0.12917744334159686,331.77,2010,-0.47402903328680873,-0.32060717068856665,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
2004,22,-0.620186862397085,-1.6460651091711027,-1.6866479292370125,1.836,5,1.3141825167685712,-0.6918958273524423,-0.4456248730629951,-0.5234634678947279,752.33,2000,-0.7140248328227932,-0.12006840887830446,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
